record_id,timestamp,source,region,category,unit_price,quantity,revenue,customer_rating,returned
TX100209,2026-08-25 18:09:00,marketplace_etsy,LATAM,Beauty,27.5,2,55.0,4,0
TX100301,2026-08-25 18:41:00,retail_pos_partners,LATAM,Electronics,179.6,3,538.79,4,0
TX101325,2026-08-25 19:02:00,email_campaigns,LATAM,Electronics,215.13,3,645.39,4,0
TX100737,2026-08-25 23:58:00,affiliate_network,APAC,Sports,73.08,2,146.16,4,0
TX100516,2026-08-26 01:14:00,marketplace_amazon,MEA,Home & Kitchen,70.68,1,70.68,3,0
TX100595,2026-08-26 01:17:00,web_store_eu,LATAM,Apparel,49.99,1,49.99,3,0
TX100483,2026-08-26 01:35:00,retail_pos_partners,LATAM,Apparel,32.79,2,65.58,4,0
TX101179,2026-08-26 02:03:00,affiliate_network,APAC,Sports,65.32,3,195.97,4,0
TX100974,2026-08-26 02:35:00,social_tiktok_ads,North America,Electronics,224.21,6,1345.28,4,0
TX100284,2026-08-26 02:55:00,marketplace_etsy,LATAM,Electronics,341.78,1,341.78,4,0
TX100509,2026-08-26 03:33:00,marketplace_etsy,North America,Apparel,65.35,1,65.35,4,0
TX100118,2026-08-26 04:39:00,marketplace_etsy,LATAM,Apparel,72.51,1,72.51,4,0
TX101437,2026-08-26 05:06:00,social_instagram_ads,APAC,Books,20.09,1,20.09,5,1
TX101077,2026-08-26 06:41:00,retail_pos_partners,North America,Home & Kitchen,84.89,1,84.89,4,0
TX100660,2026-08-26 07:57:00,mobile_app_android,North America,Home & Kitchen,74.32,1,74.32,3,0
TX100745,2026-08-26 08:57:00,mobile_app_ios,LATAM,Electronics,195.14,1,195.14,4,0
TX100697,2026-08-26 10:03:00,web_store_apac,Europe,Toys,18.69,1,18.69,3,0
TX100754,2026-08-26 11:45:00,web_store_us,North America,Grocery,18.95,3,56.85,5,0
TX100823,2026-08-26 15:07:00,email_campaigns,LATAM,Apparel,56.22,3,168.67,4,0
TX101094,2026-08-26 17:32:00,marketplace_amazon,APAC,Electronics,241.47,1,241.47,4,0
TX101287,2026-08-26 17:40:00,email_campaigns,North America,Electronics,195.38,3,586.15,5,0
TX101288,2026-08-26 20:54:00,marketplace_amazon,MEA,Books,14.46,5,72.29,4,0
TX100519,2026-08-27 02:19:00,mobile_app_ios,LATAM,Apparel,58.67,2,117.33,4,0
TX100606,2026-08-27 05:28:00,social_instagram_ads,North America,Electronics,233.87,2,467.74,1,1
TX100049,2026-08-27 07:10:00,social_tiktok_ads,North America,Electronics,147.02,1,147.02,5,0
TX100518,2026-08-27 10:01:00,mobile_app_android,Europe,Electronics,261.62,3,784.87,5,0
TX100865,2026-08-27 12:24:00,retail_pos_partners,North America,Sports,62.16,1,62.16,4,0
TX100895,2026-08-27 16:06:00,web_store_us,APAC,Home & Kitchen,75.4,2,150.8,3,0
TX101262,2026-08-27 17:36:00,retail_pos_partners,LATAM,Sports,55.52,2,111.03,4,0
TX101334,2026-08-27 18:02:00,web_store_apac,Europe,Grocery,19.33,2,38.67,5,0
TX100965,2026-08-27 19:27:00,web_store_eu,LATAM,Apparel,56.63,3,169.89,4,0
TX100268,2026-08-27 21:53:00,email_campaigns,MEA,Electronics,235.54,2,471.08,4,0
TX101130,2026-08-27 22:01:00,mobile_app_ios,MEA,Grocery,39.04,1,39.04,4,1
TX101090,2026-08-27 23:16:00,mobile_app_ios,MEA,Books,20.19,3,60.56,4,0
